peso_carga,cantidad_paquetes,distancia_real_km,precio_combustible,costo_envio,fecha_salida_anio,fecha_salida_mes,fecha_salida_dia,fecha_salida_dia_semana,fecha_salida_fin_semana,fecha_salida_semana,fecha_salida_trimestre,hora_salida_num,tipo_combustible,minutos_retraso_real,minutos_retraso_predicho,error_minutos,error_absoluto,nivel_retraso_real,nivel_retraso_predicho
0.73,75,415.79,24.41,3251.95,2026,1,5,0,0,2,1,16.766666666666666,Gasolina,0,19.034104240093214,-19.034104240093214,19.034104240093214,Sin retraso,Retraso moderado
8.41,76,246.88,24.2,3183.4,2026,6,8,0,0,24,2,18.816666666666666,Diesel,0,11.481859334492878,-11.481859334492878,11.481859334492878,Sin retraso,Retraso leve
3.21,37,483.53,26.81,3534.65,2026,6,26,4,0,26,2,16.666666666666668,Diesel,0,12.846190265379056,-12.846190265379056,12.846190265379056,Sin retraso,Retraso leve
0.41,32,146.47,24.71,1529.35,2026,7,26,6,1,30,3,15.3,Gasolina,0,3.4317391534413217,-3.4317391534413217,3.4317391534413217,Sin retraso,Retraso leve
4.35,48,497.1,25.69,3804.5,2026,2,15,6,1,7,1,15.416666666666666,Diesel,0,12.800612120294733,-12.800612120294733,12.800612120294733,Sin retraso,Retraso leve
0.76,66,143.28,25.37,1820.4,2026,5,6,2,0,19,2,6.5,Gasolina,0,1.8346764482494868,-1.8346764482494868,1.8346764482494868,Sin retraso,Retraso leve
9.62,56,21.91,26.21,2019.55,2026,1,3,5,1,1,1,15.45,Diesel,0,11.835399576734249,-11.835399576734249,11.835399576734249,Sin retraso,Retraso leve
1.12,27,201.81,26.62,1837.05,2026,2,26,3,0,9,1,5.333333333333333,Diesel,0,4.502881345719921,-4.502881345719921,4.502881345719921,Sin retraso,Retraso leve
0.66,63,374.38,23.86,2941.9,2026,3,13,4,0,11,1,18.516666666666666,Gasolina,0,30.727171976437077,-30.727171976437077,30.727171976437077,Sin retraso,Retraso alto
0.74,19,384.67,24.46,2649.35,2026,3,7,5,1,10,1,19.766666666666666,Gasolina,0,24.29488301571561,-24.29488301571561,24.29488301571561,Sin retraso,Retraso moderado
0.75,34,138.95,24.19,1541.75,2026,4,9,3,0,15,2,9.433333333333334,Gasolina,45,7.16133160964265,37.83866839035735,37.83866839035735,Retraso alto,Retraso leve
2.09,77,113.79,25.06,1893.95,2026,3,28,5,1,13,1,9.566666666666666,Diesel,0,18.11735791497891,-18.11735791497891,18.11735791497891,Sin retraso,Retraso moderado
0.99,11,325.52,24.52,2314.6,2026,5,12,1,0,20,2,13.383333333333333,Gasolina,0,12.404435291880954,-12.404435291880954,12.404435291880954,Sin retraso,Retraso leve
5.8,39,381.02,24.51,3297.1,2026,2,22,6,1,8,1,16.216666666666665,Diesel,0,17.575126404141944,-17.575126404141944,17.575126404141944,Sin retraso,Retraso moderado
1.12,25,430.11,25.53,2962.55,2026,2,14,5,1,7,1,18.133333333333333,Gasolina,0,23.658288246369494,-23.658288246369494,23.658288246369494,Sin retraso,Retraso moderado
16.27,56,456.06,26.2,4855.3,2026,3,20,4,0,12,1,19.5,Diesel,49,21.61267970407389,27.38732029592611,27.38732029592611,Retraso alto,Retraso moderado
0.86,47,239.89,23.53,2161.45,2026,5,28,3,0,22,2,9.9,Gasolina,0,10.080180402146324,-10.080180402146324,10.080180402146324,Sin retraso,Retraso leve
1.09,60,22.79,24.34,1202.95,2026,7,27,0,0,31,3,19.766666666666666,Diesel,0,12.855131234801378,-12.855131234801378,12.855131234801378,Sin retraso,Retraso leve
15.31,50,287.72,25.71,3869.6,2026,1,26,0,0,5,1,10.566666666666666,Diesel,43,9.422145772770964,33.57785422722904,33.57785422722904,Retraso alto,Retraso leve
20.61,27,41.21,25.11,2983.05,2026,2,5,3,0,6,1,15.65,Diesel,0,9.588367614651562,-9.588367614651562,9.588367614651562,Sin retraso,Retraso leve
5.12,76,99.53,24.53,2117.65,2026,6,18,3,0,25,2,9.066666666666666,Diesel,29,11.08585564134377,17.91414435865623,17.91414435865623,Retraso moderado,Retraso leve
2.76,74,252.15,25.92,2628.75,2026,6,18,3,0,25,2,12.016666666666667,Diesel,0,4.864750141846032,-4.864750141846032,4.864750141846032,Sin retraso,Retraso leve
5.05,50,39.7,26.42,1603.5,2026,2,13,4,0,7,1,13.8,Diesel,0,3.7981587427683428,-3.7981587427683428,3.7981587427683428,Sin retraso,Retraso leve
6.0,60,181.93,26.21,2489.65,2026,8,14,4,0,33,3,18.483333333333334,Diesel,0,9.03247894394883,-9.03247894394883,9.03247894394883,Sin retraso,Retraso leve
21.94,61,264.37,24.16,4503.85,2026,4,7,1,0,15,2,10.066666666666666,Diesel,0,12.071150325854937,-12.071150325854937,12.071150325854937,Sin retraso,Retraso leve
2.84,74,506.51,25.74,3908.55,2026,6,30,1,0,27,2,15.95,Diesel,0,12.050634079988297,-12.050634079988297,12.050634079988297,Sin retraso,Retraso leve
3.37,79,283.26,25.0,2885.3,2026,3,13,4,0,11,1,9.683333333333334,Diesel,0,15.29010903024859,-15.29010903024859,15.29010903024859,Sin retraso,Retraso moderado
1.04,25,193.68,24.25,1772.4,2026,6,17,2,0,25,2,8.083333333333334,Gasolina,40,11.55281872351054,28.44718127648946,28.44718127648946,Retraso alto,Retraso leve
1.23,23,21.66,26.55,915.3,2026,8,4,1,0,32,3,9.866666666666667,Diesel,0,16.743118731493844,-16.743118731493844,16.743118731493844,Sin retraso,Retraso moderado
2.12,39,402.5,25.69,3036.5,2026,8,12,2,0,33,3,8.616666666666667,Diesel,0,16.552910427970595,-16.552910427970595,16.552910427970595,Sin retraso,Retraso moderado
16.96,34,414.73,26.58,4541.65,2026,4,18,5,1,16,2,18.416666666666668,Diesel,0,24.65079623587449,-24.65079623587449,24.65079623587449,Sin retraso,Retraso moderado
8.85,72,332.1,25.65,3621.5,2026,2,10,1,0,7,1,7.8,Diesel,0,16.448786156986106,-16.448786156986106,16.448786156986106,Sin retraso,Retraso moderado
7.49,25,413.97,25.23,3518.85,2026,3,17,1,0,12,1,9.733333333333333,Diesel,0,27.1020901299947,-27.1020901299947,27.1020901299947,Sin retraso,Retraso moderado
7.52,44,149.42,24.41,2351.1,2026,1,31,5,1,5,1,18.7,Diesel,0,14.912619120638592,-14.912619120638592,14.912619120638592,Sin retraso,Retraso leve
9.47,66,22.68,26.41,2088.4,2026,2,17,1,0,8,1,6.35,Diesel,0,6.60314392641314,-6.60314392641314,6.60314392641314,Sin retraso,Retraso leve
6.74,37,419.18,24.91,3565.9,2026,5,5,1,0,19,2,17.933333333333334,Diesel,35,23.780230533131395,11.219769466868605,11.219769466868605,Retraso alto,Retraso moderado
1.49,9,464.75,23.98,3044.75,2026,4,22,2,0,17,2,9.333333333333334,Gasolina,57,33.57132876115063,23.42867123884937,23.42867123884937,Retraso alto,Retraso alto
1.45,36,417.95,25.52,3022.75,2026,8,12,2,0,33,3,19.033333333333335,Gasolina,57,32.84509528049285,24.15490471950715,24.15490471950715,Retraso alto,Retraso alto
0.42,62,326.26,23.65,2669.3,2026,6,21,6,1,25,2,8.75,Gasolina,36,27.852239850971824,8.147760149028176,8.147760149028176,Retraso alto,Retraso moderado
2.94,69,455.12,26.91,3621.6,2026,5,22,4,0,21,2,20.9,Diesel,0,14.15417683892277,-14.15417683892277,14.15417683892277,Sin retraso,Retraso leve
0.88,78,22.88,25.29,1326.4,2026,5,10,6,1,19,2,15.433333333333334,Gasolina,0,5.573123771232694,-5.573123771232694,5.573123771232694,Sin retraso,Retraso leve
0.6,18,150.25,24.43,1455.25,2026,4,28,1,0,18,2,9.766666666666667,Gasolina,0,12.41590041058275,-12.41590041058275,12.41590041058275,Sin retraso,Retraso leve
1.31,34,315.39,25.68,2479.95,2026,1,25,6,1,4,1,18.133333333333333,Diesel,0,24.233537625898705,-24.233537625898705,24.233537625898705,Sin retraso,Retraso moderado
0.86,4,42.04,24.86,828.2,2026,1,10,5,1,2,1,11.65,Diesel,21,5.368060476550787,15.631939523449212,15.631939523449212,Retraso moderado,Retraso leve
0.4,51,463.29,26.56,3264.45,2026,5,28,3,0,22,2,14.816666666666666,Diesel,0,7.00590894788925,-7.00590894788925,7.00590894788925,Sin retraso,Retraso leve
0.84,65,461.7,24.72,3412.5,2026,5,1,4,0,18,2,13.316666666666666,Diesel,0,12.011145844368944,-12.011145844368944,12.011145844368944,Sin retraso,Retraso leve
0.56,43,168.59,25.78,1742.95,2026,5,19,1,0,21,2,6.35,Gasolina,24,5.383778466994324,18.616221533005678,18.616221533005678,Retraso moderado,Retraso leve
0.74,74,316.33,24.29,2747.65,2026,2,14,5,1,7,1,18.866666666666667,Diesel,0,30.968826063078044,-30.968826063078044,30.968826063078044,Sin retraso,Retraso alto
12.73,8,142.89,26.45,2551.45,2026,3,1,6,1,9,1,20.216666666666665,Diesel,36,7.436520540861287,28.563479459138712,28.563479459138712,Retraso alto,Retraso leve
6.34,31,236.7,26.35,2565.5,2026,6,3,2,0,23,2,16.433333333333334,Diesel,0,4.439626243278087,-4.439626243278087,4.439626243278087,Sin retraso,Retraso leve
0.72,56,235.71,23.65,2198.55,2026,3,20,4,0,12,1,15.55,Gasolina,22,2.438772290656019,19.56122770934398,19.56122770934398,Retraso moderado,Retraso leve
2.6,63,204.57,24.45,2286.85,2026,2,12,3,0,7,1,13.783333333333333,Diesel,0,2.3350806928370518,-2.3350806928370518,2.3350806928370518,Sin retraso,Retraso leve
0.92,27,190.59,25.09,1760.95,2026,1,13,1,0,3,1,13.783333333333333,Gasolina,0,4.05826902344923,-4.05826902344923,4.05826902344923,Sin retraso,Retraso leve
0.57,64,131.24,24.1,1725.2,2026,4,9,3,0,15,2,13.183333333333334,Gasolina,0,2.3398165299278983,-2.3398165299278983,2.3398165299278983,Sin retraso,Retraso leve
0.81,79,91.18,24.57,1668.9,2026,5,27,2,0,22,2,9.583333333333334,Gasolina,0,13.60504900627765,-13.60504900627765,13.60504900627765,Sin retraso,Retraso leve
0.92,32,191.4,23.89,1805.0,2026,6,25,3,0,26,2,12.883333333333333,Gasolina,0,1.9379505422356544,-1.9379505422356544,1.9379505422356544,Sin retraso,Retraso leve
3.25,78,279.93,24.55,2848.65,2026,8,7,4,0,32,3,6.433333333333334,Diesel,0,5.772200253015081,-5.772200253015081,5.772200253015081,Sin retraso,Retraso leve
0.96,1,23.38,24.73,720.9,2026,6,24,2,0,26,2,20.35,Gasolina,0,7.929364024431478,-7.929364024431478,7.929364024431478,Sin retraso,Retraso leve
4.83,30,441.19,26.15,3428.95,2026,2,23,0,0,9,1,8.033333333333333,Diesel,0,14.518128167695755,-14.518128167695755,14.518128167695755,Sin retraso,Retraso leve
5.27,50,24.52,25.85,1549.6,2026,7,15,2,0,29,3,10.166666666666666,Diesel,0,9.043044541745024,-9.043044541745024,9.043044541745024,Sin retraso,Retraso leve
1.91,15,59.44,25.93,1108.2,2026,6,16,1,0,25,2,18.05,Diesel,0,11.2786584189902,-11.2786584189902,11.2786584189902,Sin retraso,Retraso leve
1.01,73,461.48,24.93,3492.4,2026,8,3,0,0,32,3,11.1,Gasolina,64,12.996139636219969,51.003860363780035,51.003860363780035,Retraso crítico,Retraso leve
0.95,62,261.43,24.98,2398.15,2026,3,29,6,1,13,1,13.516666666666667,Gasolina,0,3.1335302156958647,-3.1335302156958647,3.1335302156958647,Sin retraso,Retraso leve
0.58,14,490.67,25.18,3123.35,2026,2,28,5,1,9,1,10.633333333333333,Diesel,0,11.140777628341164,-11.140777628341164,11.140777628341164,Sin retraso,Retraso leve
7.03,7,336.59,25.75,2941.95,2026,4,29,2,0,18,2,8.5,Diesel,0,31.767869454688036,-31.767869454688036,31.767869454688036,Sin retraso,Retraso alto
0.46,6,336.38,24.79,2275.9,2026,1,2,4,0,1,1,6.266666666666667,Diesel,26,10.374990643343585,15.625009356656415,15.625009356656415,Retraso moderado,Retraso leve
0.82,16,169.35,23.29,1556.75,2026,1,6,1,0,2,1,6.583333333333333,Gasolina,10,4.2488905277636695,5.7511094722363305,5.7511094722363305,Retraso leve,Retraso leve
1.0,2,189.32,25.7,1562.6,2026,5,11,0,0,20,2,16.35,Diesel,0,9.047561212284329,-9.047561212284329,9.047561212284329,Sin retraso,Retraso leve
6.37,72,334.55,26.63,3385.75,2026,6,28,6,1,26,2,14.716666666666667,Diesel,0,7.346523930076945,-7.346523930076945,7.346523930076945,Sin retraso,Retraso leve
0.94,64,62.14,24.95,1416.7,2026,7,5,6,1,27,3,7.45,Diesel,0,14.701394552795566,-14.701394552795566,14.701394552795566,Sin retraso,Retraso leve
0.6,23,328.69,24.58,2387.45,2026,5,9,5,1,19,2,19.85,Gasolina,0,20.2811579544224,-20.2811579544224,20.2811579544224,Sin retraso,Retraso moderado
8.68,39,182.66,26.92,2593.3,2026,2,27,4,0,9,1,11.183333333333334,Diesel,0,1.816445896804714,-1.816445896804714,1.816445896804714,Sin retraso,Retraso leve
1.57,45,178.08,25.1,1907.4,2026,1,23,4,0,4,1,16.266666666666666,Diesel,0,2.675786728235535,-2.675786728235535,2.675786728235535,Sin retraso,Retraso leve
0.3,21,436.12,24.94,2878.6,2026,5,23,5,1,21,2,11.883333333333333,Gasolina,0,12.37486735458251,-12.37486735458251,12.37486735458251,Sin retraso,Retraso leve
5.3,10,157.46,25.51,1897.3,2026,5,30,5,1,22,2,6.733333333333333,Diesel,0,9.58164559719876,-9.58164559719876,9.58164559719876,Sin retraso,Retraso leve
2.12,50,347.05,25.67,2847.25,2026,6,12,4,0,24,2,13.566666666666666,Diesel,0,6.650153936718697,-6.650153936718697,6.650153936718697,Sin retraso,Retraso leve
0.25,78,150.25,23.55,1900.25,2026,1,13,1,0,3,1,11.183333333333334,Gasolina,0,2.695551944147914,-2.695551944147914,2.695551944147914,Sin retraso,Retraso leve
6.08,3,456.99,24.82,3416.95,2026,7,26,6,1,30,3,10.233333333333333,Diesel,0,25.81178970532444,-25.81178970532444,25.81178970532444,Sin retraso,Retraso moderado
0.47,61,173.08,26.89,1900.4,2026,2,1,6,1,5,1,17.416666666666668,Diesel,35,24.916542973710662,10.083457026289338,10.083457026289338,Retraso alto,Retraso moderado
2.12,22,110.28,25.52,1439.4,2026,5,25,0,0,22,2,17.15,Diesel,48,11.991977220463701,36.0080227795363,36.0080227795363,Retraso alto,Retraso leve
1.29,74,89.59,25.25,1668.95,2026,1,16,4,0,3,1,7.683333333333334,Diesel,21,13.0193755673414,7.980624432658599,7.980624432658599,Retraso moderado,Retraso leve
6.89,33,24.42,26.85,1575.1,2026,4,9,3,0,15,2,11.233333333333333,Diesel,0,4.4449244034084945,-4.4449244034084945,4.4449244034084945,Sin retraso,Retraso leve
0.87,20,182.72,25.51,1660.6,2026,1,29,3,0,5,1,7.133333333333334,Diesel,41,9.20205742705306,31.79794257294694,31.79794257294694,Retraso alto,Retraso leve
6.95,1,59.4,26.63,1500.0,2026,5,11,0,0,20,2,10.433333333333334,Diesel,0,9.725280656878205,-9.725280656878205,9.725280656878205,Sin retraso,Retraso leve
12.7,31,22.72,25.48,2131.6,2026,4,2,3,0,14,2,18.8,Diesel,0,13.009333399900804,-13.009333399900804,13.009333399900804,Sin retraso,Retraso leve
10.25,7,108.24,26.2,2122.2,2026,4,14,1,0,16,2,9.25,Diesel,0,7.481706668186007,-7.481706668186007,7.481706668186007,Sin retraso,Retraso leve
6.53,42,391.08,25.34,3444.4,2026,7,14,1,0,29,3,20.616666666666667,Diesel,0,13.049437711847029,-13.049437711847029,13.049437711847029,Sin retraso,Retraso leve
0.46,66,146.51,24.64,1806.55,2026,6,18,3,0,25,2,10.166666666666666,Gasolina,0,5.141373167051281,-5.141373167051281,5.141373167051281,Sin retraso,Retraso leve
0.92,36,183.63,24.48,1798.15,2026,6,22,0,0,26,2,20.083333333333332,Gasolina,26,0.8216441289313475,25.178355871068653,25.178355871068653,Retraso moderado,Retraso leve
5.03,31,428.02,24.92,3391.1,2026,2,21,5,1,8,1,17.916666666666668,Diesel,0,20.248625722829004,-20.248625722829004,20.248625722829004,Sin retraso,Retraso moderado
3.9,79,386.62,25.01,3455.1,2026,5,5,1,0,19,2,11.783333333333333,Diesel,41,9.482229630205335,31.517770369794665,31.517770369794665,Retraso alto,Retraso leve
0.78,65,196.68,25.88,2081.4,2026,5,29,4,0,22,2,9.9,Gasolina,0,10.51553572549499,-10.51553572549499,10.51553572549499,Sin retraso,Retraso leve
1.63,70,236.44,24.08,2405.2,2026,8,15,5,1,33,3,15.366666666666667,Diesel,43,7.269611986454603,35.730388013545394,35.730388013545394,Retraso alto,Retraso leve
7.16,39,133.01,24.79,2193.05,2026,4,3,4,0,14,2,11.8,Diesel,0,5.777836893726815,-5.777836893726815,5.777836893726815,Sin retraso,Retraso leve
1.14,25,24.16,24.03,934.8,2026,7,10,4,0,28,3,15.9,Diesel,0,3.6857920476660877,-3.6857920476660877,3.6857920476660877,Sin retraso,Retraso leve
1.29,45,134.88,24.68,1663.4,2026,6,13,5,1,24,2,20.316666666666666,Diesel,0,2.9812286690543437,-2.9812286690543437,2.9812286690543437,Sin retraso,Retraso leve
0.68,61,348.23,24.02,2797.15,2026,4,4,5,1,14,2,16.633333333333333,Gasolina,38,13.522420224563728,24.477579775436272,24.477579775436272,Retraso alto,Retraso leve
11.46,55,256.8,25.88,3370.0,2026,4,23,3,0,17,2,8.033333333333333,Diesel,0,12.226054313244981,-12.226054313244981,12.226054313244981,Sin retraso,Retraso leve
0.55,46,418.96,26.18,3017.8,2026,2,19,3,0,8,1,17.216666666666665,Diesel,67,10.416785213504202,56.5832147864958,56.5832147864958,Retraso crítico,Retraso leve
1.68,76,275.21,24.55,2652.05,2026,1,24,5,1,4,1,8.266666666666667,Gasolina,0,20.807279270990488,-20.807279270990488,20.807279270990488,Sin retraso,Retraso moderado
14.38,45,205.01,26.9,3323.05,2026,8,6,3,0,32,3,11.366666666666667,Diesel,0,8.386880330119805,-8.386880330119805,8.386880330119805,Sin retraso,Retraso leve
8.47,14,167.18,24.3,2294.9,2026,2,15,6,1,7,1,6.2,Diesel,0,4.331079211348762,-4.331079211348762,4.331079211348762,Sin retraso,Retraso leve
12.08,21,177.05,26.94,2761.25,2026,5,17,6,1,20,2,8.05,Diesel,0,7.907031197903767,-7.907031197903767,7.907031197903767,Sin retraso,Retraso leve
0.44,48,262.43,25.38,2240.15,2026,3,10,1,0,11,1,15.083333333333334,Diesel,0,2.347945823049915,-2.347945823049915,2.347945823049915,Sin retraso,Retraso leve
0.35,58,407.17,23.96,3034.85,2026,1,17,5,1,3,1,15.383333333333333,Gasolina,0,11.643810058096507,-11.643810058096507,11.643810058096507,Sin retraso,Retraso leve
1.67,58,359.29,24.53,2927.45,2026,4,28,1,0,18,2,5.133333333333334,Gasolina,0,15.8767981981254,-15.8767981981254,15.8767981981254,Sin retraso,Retraso moderado
0.27,40,486.75,24.42,3280.75,2026,5,30,5,1,22,2,8.783333333333333,Gasolina,59,27.550615271228054,31.449384728771946,31.449384728771946,Retraso alto,Retraso moderado
5.46,7,415.55,25.88,3179.75,2026,2,28,5,1,9,1,13.9,Diesel,69,12.705138070586532,56.29486192941347,56.29486192941347,Retraso crítico,Retraso leve
1.49,8,435.37,23.81,2889.85,2026,7,5,6,1,27,3,12.333333333333334,Gasolina,34,15.909386917572176,18.090613082427822,18.090613082427822,Retraso alto,Retraso moderado
1.07,18,293.97,23.71,2220.85,2026,3,11,2,0,11,1,9.766666666666667,Gasolina,57,24.673338763557325,32.326661236442675,32.326661236442675,Retraso alto,Retraso moderado
0.75,59,406.18,24.44,3077.9,2026,3,4,2,0,10,1,19.6,Diesel,42,27.259810144158237,14.740189855841763,14.740189855841763,Retraso alto,Retraso moderado
1.33,62,418.38,24.28,3220.9,2026,7,8,2,0,28,3,5.416666666666667,Diesel,0,11.270321078216712,-11.270321078216712,11.270321078216712,Sin retraso,Retraso leve
21.44,23,161.39,24.9,3634.95,2026,7,6,0,0,28,3,8.25,Diesel,40,20.591838828985956,19.408161171014044,19.408161171014044,Retraso alto,Retraso moderado
0.89,41,140.58,25.05,1619.9,2026,5,20,2,0,21,2,13.916666666666666,Gasolina,0,4.817753723462559,-4.817753723462559,4.817753723462559,Sin retraso,Retraso leve
4.85,59,439.17,24.99,3652.85,2026,1,19,0,0,4,1,8.616666666666667,Diesel,0,15.560074216076853,-15.560074216076853,15.560074216076853,Sin retraso,Retraso moderado
2.46,10,63.3,26.06,1142.5,2026,6,12,4,0,24,2,8.583333333333334,Diesel,0,11.119757538784015,-11.119757538784015,11.119757538784015,Sin retraso,Retraso leve
8.21,9,418.95,25.93,3487.75,2026,3,3,1,0,10,1,18.4,Diesel,0,18.28981585254123,-18.28981585254123,18.28981585254123,Sin retraso,Retraso moderado
0.56,42,363.92,23.58,2711.6,2026,5,14,3,0,20,2,10.1,Gasolina,0,21.341073189248082,-21.341073189248082,21.341073189248082,Sin retraso,Retraso moderado
1.19,57,268.06,25.09,2415.3,2026,5,27,2,0,22,2,15.183333333333334,Gasolina,0,3.992037104053359,-3.992037104053359,3.992037104053359,Sin retraso,Retraso leve
8.01,53,424.91,25.03,3849.55,2026,2,24,1,0,9,1,18.766666666666666,Diesel,0,16.86892529047978,-16.86892529047978,16.86892529047978,Sin retraso,Retraso moderado
21.17,29,40.65,25.66,3052.25,2026,5,15,4,0,20,2,14.516666666666667,Diesel,0,9.63966373371767,-9.63966373371767,9.63966373371767,Sin retraso,Retraso leve
8.26,10,487.17,25.98,3841.85,2026,3,24,1,0,13,1,8.0,Diesel,49,29.493305137573024,19.506694862426976,19.506694862426976,Retraso alto,Retraso moderado
4.66,5,159.68,24.14,1804.4,2026,3,26,3,0,13,1,11.616666666666667,Diesel,0,4.866968204337854,-4.866968204337854,4.866968204337854,Sin retraso,Retraso leve
0.64,68,366.13,26.31,2938.65,2026,1,13,1,0,3,1,15.6,Diesel,0,6.968548823585186,-6.968548823585186,6.968548823585186,Sin retraso,Retraso leve
3.15,40,323.39,26.42,2751.95,2026,7,23,3,0,30,3,10.033333333333333,Diesel,0,31.056719332370594,-31.056719332370594,31.056719332370594,Sin retraso,Retraso alto
1.01,2,451.02,25.1,2872.1,2026,7,9,3,0,28,3,9.116666666666667,Gasolina,0,26.151724305489637,-26.151724305489637,26.151724305489637,Sin retraso,Retraso moderado
14.88,33,321.04,25.13,3857.2,2026,3,9,0,0,11,1,18.016666666666666,Diesel,0,31.49280272132293,-31.49280272132293,31.49280272132293,Sin retraso,Retraso alto
4.47,5,251.59,26.18,2244.95,2026,6,21,6,1,25,2,9.433333333333334,Diesel,29,14.717258234397486,14.282741765602514,14.282741765602514,Retraso moderado,Retraso leve
0.82,15,23.02,25.15,817.1,2026,8,7,4,0,32,3,19.466666666666665,Gasolina,0,14.081135061592661,-14.081135061592661,14.081135061592661,Sin retraso,Retraso leve
3.69,41,396.81,25.39,3181.05,2026,5,15,4,0,20,2,5.316666666666666,Diesel,0,12.132101925949371,-12.132101925949371,12.132101925949371,Sin retraso,Retraso leve
1.1,72,118.85,26.17,1780.25,2026,2,14,5,1,7,1,9.316666666666666,Diesel,0,9.391075704550877,-9.391075704550877,9.391075704550877,Sin retraso,Retraso leve
1.45,56,22.52,24.54,1205.6,2026,8,7,4,0,32,3,15.833333333333334,Gasolina,0,8.786606969775608,-8.786606969775608,8.786606969775608,Sin retraso,Retraso leve
1.93,33,184.87,25.61,1881.35,2026,6,6,5,1,23,2,8.083333333333334,Diesel,0,6.853142256039085,-6.853142256039085,6.853142256039085,Sin retraso,Retraso leve
1.74,73,386.29,26.06,3189.45,2026,4,9,3,0,15,2,6.166666666666667,Diesel,35,12.669301815552776,22.330698184447222,22.330698184447222,Retraso alto,Retraso leve
6.43,48,372.46,26.0,3389.3,2026,4,3,4,0,14,2,7.95,Diesel,0,23.533007386238364,-23.533007386238364,23.533007386238364,Sin retraso,Retraso moderado
2.21,71,62.58,26.19,1601.9,2026,2,18,2,0,8,1,16.733333333333334,Diesel,0,5.501045225435526,-5.501045225435526,5.501045225435526,Sin retraso,Retraso leve
0.71,49,251.92,24.96,2222.6,2026,1,13,1,0,3,1,14.683333333333334,Diesel,0,2.0982738911461762,-2.0982738911461762,2.0982738911461762,Sin retraso,Retraso leve
0.98,45,261.95,25.25,2267.75,2026,1,8,3,0,2,1,8.45,Gasolina,0,24.103304620842106,-24.103304620842106,24.103304620842106,Sin retraso,Retraso moderado
1.01,15,135.59,26.4,1398.95,2026,7,8,2,0,28,3,8.1,Diesel,53,13.51738773826893,39.48261226173107,39.48261226173107,Retraso alto,Retraso leve
0.8,21,330.61,24.79,2401.05,2026,4,4,5,1,14,2,9.5,Gasolina,0,28.66615579617544,-28.66615579617544,28.66615579617544,Sin retraso,Retraso moderado
7.32,16,184.51,26.66,2282.55,2026,3,8,6,1,10,1,8.8,Diesel,0,4.654331371408358,-4.654331371408358,4.654331371408358,Sin retraso,Retraso leve
1.36,23,185.47,26.59,1747.35,2026,8,3,0,0,32,3,11.166666666666666,Diesel,0,7.116243281415133,-7.116243281415133,7.116243281415133,Sin retraso,Retraso leve
8.3,37,295.0,26.93,3101.0,2026,4,5,6,1,14,2,17.983333333333334,Diesel,31,30.5574147003978,0.44258529960220017,0.44258529960220017,Retraso alto,Retraso alto
3.84,20,260.14,25.34,2344.7,2026,4,17,4,0,16,2,10.0,Diesel,0,8.694717215586273,-8.694717215586273,8.694717215586273,Sin retraso,Retraso leve
3.01,34,309.55,26.41,2620.75,2026,4,14,1,0,16,2,13.033333333333333,Diesel,0,13.929895470913412,-13.929895470913412,13.929895470913412,Sin retraso,Retraso leve
1.96,15,194.13,23.44,1786.65,2026,6,8,0,0,24,2,18.266666666666666,Gasolina,0,10.43782733947569,-10.43782733947569,10.43782733947569,Sin retraso,Retraso leve
0.2,60,453.78,23.42,3268.9,2026,7,11,5,1,28,3,17.516666666666666,Gasolina,58,29.74024302057217,28.25975697942783,28.25975697942783,Retraso alto,Retraso moderado
0.44,69,346.8,25.32,2830.0,2026,1,19,0,0,4,1,16.266666666666666,Diesel,34,9.99673864753846,24.00326135246154,24.00326135246154,Retraso alto,Retraso leve
1.09,56,302.09,23.37,2567.45,2026,7,30,3,0,31,3,8.333333333333334,Gasolina,57,37.10026437607498,19.899735623925018,19.899735623925018,Retraso alto,Retraso alto
0.77,80,138.85,23.37,1911.25,2026,3,28,5,1,13,1,12.716666666666667,Gasolina,0,3.756687144376274,-3.756687144376274,3.756687144376274,Sin retraso,Retraso leve
2.52,10,407.12,24.02,2867.6,2026,4,28,1,0,18,2,16.716666666666665,Diesel,38,14.424768882550136,23.575231117449864,23.575231117449864,Retraso alto,Retraso leve
0.53,9,427.85,24.43,2764.25,2026,7,17,4,0,29,3,16.666666666666668,Gasolina,0,11.216984315949622,-11.216984315949622,11.216984315949622,Sin retraso,Retraso leve
6.87,72,309.31,25.62,3309.55,2026,5,7,3,0,19,2,14.55,Diesel,51,13.495979209013145,37.50402079098686,37.50402079098686,Retraso alto,Retraso leve
2.08,60,269.79,25.79,2536.95,2026,7,4,5,1,27,3,7.983333333333333,Diesel,0,10.808632047255276,-10.808632047255276,10.808632047255276,Sin retraso,Retraso leve
0.82,68,277.94,24.26,2515.7,2026,5,7,3,0,19,2,17.716666666666665,Gasolina,51,14.028321661245554,36.971678338754444,36.971678338754444,Retraso alto,Retraso leve
0.55,67,424.9,26.27,3215.5,2026,6,6,5,1,23,2,14.933333333333334,Diesel,0,7.110323992721895,-7.110323992721895,7.110323992721895,Sin retraso,Retraso leve
12.93,22,202.91,24.23,2983.55,2026,1,26,0,0,5,1,12.6,Diesel,0,5.865512446185607,-5.865512446185607,5.865512446185607,Sin retraso,Retraso leve
1.63,31,323.61,25.4,2529.05,2026,8,13,3,0,33,3,5.8,Diesel,0,2.8330042657505885,-2.8330042657505885,2.8330042657505885,Sin retraso,Retraso leve
